States	0_0	0_1	0_2	0_3	0_4	0_5	0_6	0_7	0_8	0_9	0_10	0_11	1_0	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	1_10	1_11	2_0	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	2_10	2_11	3_0	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9	3_10	3_11	4_0	4_1	4_2	4_3	4_4	4_5	4_6	4_7	4_8	4_9	4_10	4_11	Avg_0	Avg_1	Avg_2	Avg_3	Avg_4	Avg_5	Avg_6	Avg_7	Avg_8	Avg_9	Avg_10	Avg_11
10	205	205	205	205	205	205	205	205	119	205	149	35	205	235.75	205	205	205	225.75	205	205	141.75	205	169	60	205	461	461	236	205	246.5	205	205	157.5	205	178	72	205	461	461	285	282.25	285.25	205	231	173	205	186.25	84.75	261	717	717	393	393	410	308	281	263	308	240	128	208.47	423.01	412.36	249.36	244.29	256.78	209.22	218.97	160.86	209.22	181.36	73.66
20	405	911	911	521	405	502	405	405	324	405	350	94	426	911	911	628.5	646.75	612.75	405	430.75	366	405	375	136.5	452	1417	1417	712	712	658.5	410.5	454	389.5	410.5	393	157.5	500.75	1417	1417	773.75	768.25	722.75	421	482.25	421.5	421	412.25	172.25	769	1923	1923	1157	1125	1009	524	575	518	524	502	252	471.62	1265.2	1250.02	706.7	711.88	667.06	418.8	459.97	394.64	418.8	397.09	156.21
30	656	1361	1361	987	1005	929	605	627	543	605	540	169	768.75	2117	2117	1191.75	1244.75	1068.5	612	679.5	615.5	612	577	217.75	864.5	2117	2117	1293.5	1335.5	1133.5	626.5	707	642	626.5	617	242.5	958.5	2873	2873	1376	1433	1208.25	662	751	682	662	645.25	263.25	1321	3629	3629	1641	1752	1337	787	973	746	787	765	350	890.68	2298.44	2321.12	1291.15	1335.53	1134.82	640.19	718	646.78	640.19	618.71	243.86
40	999	2817	2817	1600	1625	1389	805	830	763	805	744	216	1247.75	2817	2817	1856.75	1876	1572.5	823	940.5	858	823	803.5	296.25	1378.5	3823	3823	1935	1970	1633.5	845	979.5	899	845	834	324.5	1502.25	3823	3823	2051.75	2113.5	1718.75	889.5	1031.25	933.25	889.5	869.25	355.5	1930	4829	4829	2243	2392	1894	1109	1239	1084	1109	948	416	1394.73	3480.96	3480.96	1940.56	1994.84	1645.02	867.28	984.63	899.99	867.28	837.46	325.88
50	1295	3517	2462	2203	2261	1943	1005	1083	1026	1005	937	294	1885.25	4459	3517	2511.75	2542	2118.25	1031.75	1209.5	1151	1031.75	1021.75	371.25	2059.5	4773	4773	2604	2716.5	2231.5	1068.5	1287	1178.5	1068.5	1062	403.5	2255.25	4773	4773	2761.5	2797.5	2313.75	1109	1352.25	1231.25	1109	1118	432.75	2819	6029	6029	3176	3193	2552	1394	1560	1347	1394	1223	546	2081.56	4572.04	4536.37	2630.94	2683.7	2221.59	1086.13	1284.46	1188.13	1086.13	1072.04	406.92
60	1906	4217	4217	2847	2802	2538	1205	1349	1300	1205	1134	389	2398.5	5723	5723	3159	3178.5	2663.75	1250	1486	1419.25	1250	1234.75	482	2573	5723	5723	3299	3413.5	2750.5	1290.5	1539.5	1455	1290.5	1278.5	514.5	2908.25	5723	5723	3477.75	3497	2824	1365.25	1588.25	1510	1365.25	1307.5	555.75	4338	7229	7229	4187	4086	3257	1717	1849	1691	1717	1462	662	2670.83	5662.76	5707.94	3319.78	3383.86	2765.46	1318.37	1541.44	1468.26	1318.37	1276.07	518.92
70	2404	4917	4917	3557	3741	3098	1405	1678	1599	1405	1369	468	3154	6673	6673	3864.75	3986.25	3296.5	1489.75	1778.75	1711	1489.75	1473.75	559.75	3453.5	6673	6673	4077.5	4146	3355	1532	1841.5	1773.5	1532	1501	601	3707.75	6673	6673	4225	4233	3457.25	1593.5	1905.5	1833.75	1593.5	1537.75	642	4467	8429	8429	4756	4812	3815	1972	2180	2095	1972	1660	738	3443.15	6866.16	6918.84	4071.84	4137.59	3375.06	1557	1849.39	1773.84	1557	1511.63	600.55
80	2968	5617	5617	4313	4303	3520	1625	1895	1830	1625	1579	551	3833.25	7623	7623	4646.5	4804	3842	1717.75	2075.5	1995.5	1717.75	1683	632.75	4187.5	7623	7623	4911	4895	3939.5	1759	2129	2064.5	1759	1739	686.5	4559.25	9629	9629	4990	5011.5	4060.25	1818	2206.25	2117.25	1818	1789.5	730	5736	9629	9629	5386	5726	4288	2175	2536	2288	2175	1961	880	4192.75	8064.32	8064.32	4854.18	4922.38	3950.22	1784.87	2138.06	2057.12	1784.87	1741.03	682.77
90	3822	6317	6317	5045	5013	4212	1811	2177	2128	1811	1796	502	4710.75	8573	8573	5463.5	5510.5	4471.5	1929.75	2376.75	2306.25	1929.75	1906	703.75	4943	8573	8573	5644	5620.5	4566.5	1985.5	2455.5	2356.5	1985.5	1959.5	775	5437.25	10829	10829	5744.5	5732.5	4665.25	2060.75	2524.25	2413.5	2060.75	2027.25	839.5	6890	10829	13085	6247	6571	5138	2562	2722	2749	2562	2225	951	5045.73	9340.04	9475.4	5600.93	5638.66	4573.39	2021.58	2450.3	2363.88	2021.58	1966.23	772.59
100	4570	7017	7017	5805	5806	4874	2059	2549	2430	2059	2010	690	5365.25	9523	9523	6300.75	6241.75	5107.75	2169.75	2671.5	2597.5	2169.75	2132	808.25	5774	9523	9523	6430.5	6338	5210	2247.5	2771	2657.5	2247.5	2191.5	878.5	6305	12029	12029	6549.25	6576.5	5334.75	2350	2845.5	2736.25	2350	2246	922	8143	12029	12029	7986	7563	5657	2782	3064	2913	2782	2389	1027	5922.27	10650.7	10525.4	6415.53	6439.57	5218.34	2270.39	2763.98	2664.98	2270.39	2193.92	868.24
