Correct/IndistMachines,FSMtype,States,Inputs,Outputs,ES,Resets,Symbols,Size,Exploration,seconds,AlgorithmType,Algorithm,AlgId,fileName
0,2,1000,5,5,0,102821,850519,150316,0.176734,2.197791,TS,SVS-method,0,Mealy_R1000_5.fsm
0,2,1000,5,5,0,27211,205647,44214,0.214999,1.190741,TS,W-method,1,Mealy_R1000_5.fsm
0,2,1000,5,5,0,28797,208261,37798,0.181493,0.663932,TS,W-methodST,2,Mealy_R1000_5.fsm
0,2,1000,5,5,0,19024,128079,25049,0.195575,0.693589,TS,Wp-method,3,Mealy_R1000_5.fsm
0,2,1000,5,5,0,17725,119332,23669,0.198346,0.684518,TS,Wp-methodST,4,Mealy_R1000_5.fsm
0,2,1000,5,5,0,18961,127671,25015,0.195933,0.139084,TS,HSI-method,5,Mealy_R1000_5.fsm
0,2,1000,5,5,0,4901,49064,25849,0.526842,0.414946,TS,HSI-methodST,6,Mealy_R1000_5.fsm
0,2,1000,5,5,0,9253,77849,26732,0.343383,0.459381,TS,H-method,7,Mealy_R1000_5.fsm
0,2,1000,5,5,0,10253,79582,27688,0.347918,0.153564,TS,SPY-method,8,Mealy_R1000_5.fsm
0,2,1000,5,5,0,4901,49064,25849,0.526842,0.420424,TS,SPY-methodST,9,Mealy_R1000_5.fsm
0,2,1000,5,5,0,6980,62244,27397,0.440155,1.298265,TS,SPYH-method,10,Mealy_R1000_5.fsm
0,2,1000,5,5,0,2203,43796,34536,0.788565,46.766351,TS,S-method,11,Mealy_R1000_5.fsm
0,2,1000,5,5,1,514469,4769084,752068,0.157697,4.648162,TS,SVS-method,0,Mealy_R1000_5.fsm
0,2,1000,5,5,1,136034,1164170,221054,0.189881,1.455649,TS,W-method,1,Mealy_R1000_5.fsm
0,2,1000,5,5,1,144036,1185580,189046,0.159454,0.831169,TS,W-methodST,2,Mealy_R1000_5.fsm
0,2,1000,5,5,1,95140,735559,125245,0.170272,0.826407,TS,Wp-method,3,Mealy_R1000_5.fsm
0,2,1000,5,5,1,88745,686063,118439,0.172636,0.794234,TS,Wp-methodST,4,Mealy_R1000_5.fsm
0,2,1000,5,5,1,94732,732597,124981,0.1706,0.241974,TS,HSI-method,5,Mealy_R1000_5.fsm
0,2,1000,5,5,1,24591,270582,129423,0.478313,0.470198,TS,HSI-methodST,6,Mealy_R1000_5.fsm
0,2,1000,5,5,1,42127,411366,127785,0.310636,1.798222,TS,H-method,7,Mealy_R1000_5.fsm
0,2,1000,5,5,1,44750,416661,148631,0.356719,0.388927,TS,SPY-method,8,Mealy_R1000_5.fsm
0,2,1000,5,5,1,24591,270582,129423,0.478313,0.470082,TS,SPY-methodST,9,Mealy_R1000_5.fsm
0,2,1000,5,5,1,26404,285889,126929,0.44398,19.517742,TS,SPYH-method,10,Mealy_R1000_5.fsm
0,2,1000,5,5,1,11177,234357,177038,0.75542,403.546396,TS,S-method,11,Mealy_R1000_5.fsm
0,2,1000,5,5,2,2572505,26418423,3760407,0.14234,17.89251,TS,SVS-method,0,Mealy_R1000_5.fsm
0,2,1000,5,5,2,680170,6501020,1105275,0.170016,2.879865,TS,W-method,1,Mealy_R1000_5.fsm
0,2,1000,5,5,2,720180,6648080,945235,0.142182,1.868014,TS,W-methodST,2,Mealy_R1000_5.fsm
0,2,1000,5,5,2,475464,4151198,626216,0.150852,1.629064,TS,Wp-method,3,Mealy_R1000_5.fsm
0,2,1000,5,5,2,443635,3873532,592317,0.152914,1.432037,TS,Wp-methodST,4,Mealy_R1000_5.fsm
0,2,1000,5,5,2,473467,4134636,624889,0.151135,0.890971,TS,HSI-method,5,Mealy_R1000_5.fsm
