"Correct/IndistMachines	FSMtype	States	Inputs	Outputs	ES	Resets	Symbols	Size	Exploration	seconds	AlgorithmType	Algorithm	AlgId	fileName"
"0	4	80	5	2	0	4213	57581	14567	0.252983	0.026802	TS	SVS-method	0	DFA_R80_5.fsm"
"0	4	80	5	2	0	2789	29334	6638	0.226290	0.015869	TS	W-method	1	DFA_R80_5.fsm"
"0	4	80	5	2	0	3930	40539	6335	0.156269	0.016521	TS	W-methodST	2	DFA_R80_5.fsm"
"0	4	80	5	2	0	2665	23843	4728	0.198297	0.009668	TS	Wp-method	3	DFA_R80_5.fsm"
"0	4	80	5	2	0	2276	20247	4051	0.200079	0.010055	TS	Wp-methodST	4	DFA_R80_5.fsm"
"0	4	80	5	2	0	1549	15784	2834	0.179549	0.003768	TS	HSI-method	5	DFA_R80_5.fsm"
"0	4	80	5	2	0	593	9443	5775	0.611564	0.006565	TS	HSI-methodST	6	DFA_R80_5.fsm"
"0	4	80	5	2	0	1145	14775	4597	0.311134	0.005197	TS	H-method	7	DFA_R80_5.fsm"
"0	4	80	5	2	0	837	11247	4867	0.432738	0.003911	TS	SPY-method	8	DFA_R80_5.fsm"
"0	4	80	5	2	0	593	9443	5775	0.611564	0.006864	TS	SPY-methodST	9	DFA_R80_5.fsm"
"0	4	80	5	2	0	572	8784	4345	0.494649	0.008444	TS	SPYH-method	10	DFA_R80_5.fsm"
"0	4	80	5	2	0	236	7320	5801	0.792486	0.094066	TS	S-method	11	DFA_R80_5.fsm"
"0	4	80	5	2	1	21022	329710	72915	0.221149	0.073006	TS	SVS-method	0	DFA_R80_5.fsm"
"0	4	80	5	2	1	13962	174702	33219	0.190147	0.041274	TS	W-method	1	DFA_R80_5.fsm"
"0	4	80	5	2	1	19659	242022	31694	0.130955	0.047031	TS	W-methodST	2	DFA_R80_5.fsm"
"0	4	80	5	2	1	13425	146704	23594	0.160827	0.029793	TS	Wp-method	3	DFA_R80_5.fsm"
"0	4	80	5	2	1	11506	125265	20299	0.162048	0.026729	TS	Wp-methodST	4	DFA_R80_5.fsm"
"0	4	80	5	2	1	7764	94476	14045	0.148662	0.016201	TS	HSI-method	5	DFA_R80_5.fsm"
"0	4	80	5	2	1	2982	53420	28988	0.542643	0.013470	TS	HSI-methodST	6	DFA_R80_5.fsm"
"0	4	80	5	2	1	4406	68764	20279	0.294907	0.020192	TS	H-method	7	DFA_R80_5.fsm"
"0	4	80	5	2	1	3655	60799	26165	0.430352	0.022209	TS	SPY-method	8	DFA_R80_5.fsm"
"0	4	80	5	2	1	2982	53420	28988	0.542643	0.013830	TS	SPY-methodST	9	DFA_R80_5.fsm"
"0	4	80	5	2	1	2245	43859	19789	0.451196	0.073004	TS	SPYH-method	10	DFA_R80_5.fsm"
"0	4	80	5	2	1	1060	40206	31411	0.781252	0.894397	TS	S-method	11	DFA_R80_5.fsm"
"0	4	80	5	2	2	105188	1859912	364725	0.196098	0.324888	TS	SVS-method	0	DFA_R80_5.fsm"
"0	4	80	5	2	2	69816	1013148	166113	0.163957	0.204445	TS	W-method	1	DFA_R80_5.fsm"
"0	4	80	5	2	2	98304	1406727	158489	0.112665	0.230537	TS	W-methodST	2	DFA_R80_5.fsm"
"0	4	80	5	2	2	67121	867662	118104	0.136118	0.158119	TS	Wp-method	3	DFA_R80_5.fsm"
"0	4	80	5	2	2	57551	741698	101496	0.136843	0.138616	TS	Wp-methodST	4	DFA_R80_5.fsm"
"0	4	80	5	2	2	38791	549646	70350	0.127991	0.098863	TS	HSI-method	5	DFA_R80_5.fsm"
"0	4	80	5	2	2	14807	295435	144893	0.490440	0.059897	TS	HSI-methodST	6	DFA_R80_5.fsm"
"0	4	80	5	2	2	18742	342706	100617	0.293596	0.107177	TS	H-method	7	DFA_R80_5.fsm"
"0	4	80	5	2	2	16942	331574	138977	0.419143	0.255852	TS	SPY-method	8	DFA_R80_5.fsm"
"0	4	80	5	2	2	14807	295435	144893	0.490440	0.056745	TS	SPY-methodST	9	DFA_R80_5.fsm"
"0	4	80	5	2	2	11173	245045	99835	0.407415	0.985758	TS	SPYH-method	10	DFA_R80_5.fsm"
"0	4	80	5	2	2	5271	222929	168577	0.756191	15.219160	TS	S-method	11	DFA_R80_5.fsm"
"0	4	80	5	2	0	4049	55713	14137	0.253747	0.028347	TS	SVS-method	0	DFA_R80_5_BVjdS.fsm"
